radio,mcc,mnc,operator,lac,cellid,lat,lon,range,averageSignal,created,sample_data,network_type,country,region_type,lat_normalized,lon_normalized,range_normalized,averageSignal_normalized
GSM,262,1,Telekom,3770,45924,48.15527087171347,11.740136495266407,5554,-57,2025-01-22 18:50:49,True,2G,Germany,Bavaria Region,0.5191653831297453,0.8796473472382772,0.5169638973466725,0.9655172413793104
NR,262,1,Telekom,3327,31890,48.275841396370666,11.579882671357984,2242,-65,2025-09-02 08:19:14,True,5G,Germany,Munich Metropolitan,0.9223457850330115,0.55565188675967,0.15680730752501087,0.6896551724137931
UMTS,262,2,Vodafone,3441,15597,48.25103387011623,11.380811117059565,9579,-69,2025-02-19 22:24:28,True,3G,Germany,Bavaria Region,0.8393909464941065,0.15317612468384176,0.954654197477164,0.5517241379310345
NR,262,1,Telekom,3031,16531,48.00034878350989,11.526968338013312,2468,-84,2025-07-26 14:02:42,True,5G,Germany,Munich Metropolitan,0.00111547032393612,0.4486715765255598,0.18138321009134406,0.034482758620689655
LTE,262,2,Vodafone,1754,14869,48.16102941015317,11.464299006604485,2657,-59,2024-11-18 19:52:12,True,4G,Germany,Munich Metropolitan,0.5384215806879361,0.3219689594367319,0.201935624184428,0.896551724137931
LTE,262,2,Vodafone,3067,20367,48.03868905092612,11.481140967040913,2851,-81,2025-07-10 05:01:16,True,4G,Germany,Munich Metropolitan,0.1293229610842588,0.3560194338271675,0.22303175293605915,0.13793103448275862
LTE,262,2,Vodafone,4949,27416,48.05459128943401,11.465810570149516,9873,-61,2025-06-22 12:11:10,True,4G,Germany,Munich Metropolitan,0.18249906636371488,0.3250249846526738,0.986624619399739,0.8275862068965517
NR,262,2,Vodafone,4710,22575,48.02468764765535,11.604932863464333,5424,-85,2024-11-01 05:15:45,True,5G,Germany,Munich Metropolitan,0.08250313166101532,0.6062974709250253,0.5028273162244454,0.0
NR,262,1,Telekom,4925,11119,48.119350577309795,11.426461276292406,4240,-65,2025-03-27 18:53:46,True,5G,Germany,Bavaria Region,0.39905013294457137,0.24546998701325395,0.3740756850804698,0.6896551724137931
UMTS,262,1,Telekom,3332,44539,48.175565524076276,11.319890114494749,8846,-67,2025-07-03 10:01:29,True,3G,Germany,Bavaria Region,0.5870294495704255,0.03000821644044529,0.8749456285341453,0.6206896551724138
LTE,262,1,Telekom,3905,34746,48.14159343360866,11.668595801979102,5322,-64,2025-05-03 03:51:16,True,4G,Germany,Munich Metropolitan,0.4734288732507199,0.7350089273911173,0.49173553719008267,0.7241379310344828
UMTS,262,1,Telekom,2831,12179,48.145304410195784,11.472690084721412,7005,-62,2024-10-14 19:58:29,True,3G,Germany,Munich Metropolitan,0.48583815019550775,0.33893374163100587,0.6747498912570683,0.7931034482758621
LTE,262,7,O2,4849,19507,48.120455885718734,11.697372299035898,5744,-69,2025-08-15 14:34:04,True,4G,Germany,Munich Metropolitan,0.4027462161275038,0.7931882218846196,0.5376250543714659,0.5517241379310345
NR,262,7,O2,2730,37219,48.13772980661246,11.583410870539078,7906,-72,2025-10-07 16:43:59,True,5G,Germany,Munich City Center,0.46050914274808613,0.5627850739152667,0.7727272727272727,0.4482758620689655
NR,262,7,O2,3132,34405,48.28242933509424,11.75686987659884,7273,-67,2025-07-23 09:25:07,True,5G,Germany,Bavaria Region,0.9443754460122402,0.9134783002722826,0.7038929969551979,0.6206896551724138
NR,262,2,Vodafone,4594,28316,48.190411807936684,11.48015943870052,4126,-79,2025-09-06 09:24:24,True,5G,Germany,Munich Metropolitan,0.6366745076028723,0.3540350148669048,0.36167899086559374,0.20689655172413793
NR,262,1,Telekom,1733,14812,48.16147712529007,11.51005262784418,6953,-64,2025-08-30 23:55:48,True,5G,Germany,Munich Metropolitan,0.5399187125064036,0.41447199755824404,0.6690952588081774,0.7241379310344828
LTE,262,1,Telekom,2121,25516,48.29407212982141,11.325383030348144,2527,-60,2025-02-12 19:02:15,True,4G,Germany,Bavaria Region,0.9833082338616943,0.04111359762815415,0.18779904306220097,0.8620689655172413
NR,262,1,Telekom,4472,46322,48.16409094471535,11.6069086704196,6467,-71,2024-12-22 06:23:47,True,5G,Germany,Munich City Center,0.5486591635360597,0.6102920868953396,0.6162461939973902,0.4827586206896552
LTE,262,2,Vodafone,4579,46102,48.12144337679277,11.37219170906788,7063,-83,2025-08-11 10:39:44,True,4G,Germany,Bavaria Region,0.40604832540535024,0.13574971329964527,0.6810569812962157,0.06896551724137931
LTE,262,1,Telekom,3613,46330,48.09739559202617,11.463692274479499,8692,-56,2024-11-04 21:25:55,True,4G,Germany,Munich Metropolitan,0.3256340155676192,0.32074229008540156,0.8581992170508916,1.0
LTE,262,1,Telekom,4787,30049,48.198202133544484,11.332859455027906,3667,-66,2024-12-08 04:19:29,True,4G,Germany,Bavaria Region,0.6627248762020002,0.056229166154227926,0.31176598521096127,0.6551724137931034
LTE,262,2,Vodafone,4672,10084,48.100667857050794,11.770305147477378,7587,-85,2025-05-08 16:12:02,True,4G,Germany,Bavaria Region,0.33657626809172647,0.9406412513256966,0.7380382775119617,0.0
LTE,262,2,Vodafone,2926,37152,48.18104789309373,11.316332468218537,3368,-76,2025-09-24 22:56:20,True,4G,Germany,Bavaria Region,0.6053621536050315,0.02281549419913411,0.27925184862983904,0.3103448275862069
LTE,262,2,Vodafone,3595,36418,48.299063778699306,11.317838839779144,2927,-70,2025-08-21 13:29:48,True,4G,Germany,Bavaria Region,1.0,0.02586102244630842,0.2312962157459765,0.5172413793103449
LTE,262,7,O2,3767,43617,48.206117681538025,11.389248841286804,4897,-85,2025-07-15 14:44:33,True,4G,Germany,Bavaria Region,0.689193980739731,0.17023521431878222,0.4455197912135711,0.0
GSM,262,1,Telekom,3203,46611,48.29234599198644,11.716012944009703,9191,-75,2024-11-16 01:35:53,True,2G,Germany,Bavaria Region,0.9775361353490358,0.8308752124637497,0.9124619399739017,0.3448275862068966
GSM,262,2,Vodafone,1236,32534,48.2227782424619,11.723517505043644,8223,-69,2025-07-10 02:33:18,True,2G,Germany,Bavaria Region,0.7449058694315962,0.8460476660662966,0.8071987820791648,0.5517241379310345
LTE,262,7,O2,3325,40853,48.25612227201728,11.535091968753443,5499,-65,2025-04-19 20:08:21,True,4G,Germany,Munich Metropolitan,0.8564062487775034,0.4650956431606945,0.5109830361026533,0.6896551724137931
LTE,262,7,O2,1265,25646,48.03059053637143,11.770462728643217,8056,-83,2025-05-02 00:12:23,True,4G,Germany,Bavaria Region,0.10224202764496865,0.9409598433014978,0.7890387124836885,0.06896551724137931
LTE,262,1,Telekom,4452,12761,48.000015203699064,11.316183954514663,7483,-63,2025-02-15 06:31:21,True,4G,Germany,Bavaria Region,0.0,0.0225152344942464,0.7267290126141801,0.7586206896551724
LTE,262,2,Vodafone,2633,44730,48.187526123242314,11.746689357757171,4834,-57,2025-05-07 04:12:29,True,4G,Germany,Bavaria Region,0.6270249558724641,0.8928956906997187,0.4386689865158765,0.9655172413793104
GSM,262,2,Vodafone,3109,38227,48.058566059647944,11.744135504791757,4135,-71,2024-11-23 15:19:19,True,2G,Germany,Bavaria Region,0.1957904529350548,0.8877324019410244,0.3626576772509787,0.4827586206896552
LTE,262,7,O2,3752,40484,48.124894412898485,11.667632700747262,4877,-60,2025-07-02 08:39:14,True,4G,Germany,Munich Metropolitan,0.41758837740430405,0.7330617637011224,0.44334493257938234,0.8620689655172413
UMTS,262,2,Vodafone,2220,45654,48.27266273304968,11.725942720292402,4210,-64,2025-02-08 16:04:41,True,3G,Germany,Bavaria Region,0.9117165308358128,0.8509508796815306,0.3708133971291866,0.7241379310344828
LTE,262,1,Telekom,4124,25646,48.03987202224327,11.525003339043307,7625,-62,2025-08-29 12:33:25,True,4G,Germany,Munich Metropolitan,0.13327874424473177,0.4446988117540281,0.7421705089169204,0.7931034482758621
LTE,262,1,Telekom,4044,30091,48.212003727861294,11.341541356483555,9766,-85,2025-10-05 01:27:13,True,4G,Germany,Bavaria Region,0.7088765568003736,0.07378192459299253,0.974989125706829,0.0
GSM,262,7,O2,2183,43640,48.25992807154279,11.537818079024266,6630,-82,2025-03-19 16:29:16,True,2G,Germany,Munich Metropolitan,0.8691326077829112,0.4706071955902664,0.6339712918660287,0.10344827586206896
UMTS,262,1,Telekom,3035,10226,48.17553147722392,11.327196022067369,6786,-56,2025-07-30 05:13:15,True,3G,Germany,Bavaria Region,0.5869155989949594,0.044779039566375294,0.6509351892127012,1.0
UMTS,262,2,Vodafone,4539,10358,48.213073898586515,11.420286661028085,5289,-69,2025-07-19 03:38:05,True,3G,Germany,Bavaria Region,0.7124551417350122,0.23298637029166414,0.48814702044367114,0.5517241379310345
LTE,262,7,O2,4139,18221,48.19370763231715,11.503242651737512,5276,-69,2025-03-15 10:29:52,True,4G,Germany,Munich Metropolitan,0.6476955411605912,0.40070383096654355,0.4867333623314485,0.5517241379310345
LTE,262,1,Telekom,2841,38558,48.22263292086532,11.582256359589818,2273,-64,2025-08-22 07:13:23,True,4G,Germany,Munich Metropolitan,0.7444199229709697,0.5604509248914863,0.16017833840800347,0.7241379310344828
UMTS,262,2,Vodafone,1326,31820,48.19392936607144,11.513805684685954,6189,-71,2025-03-31 15:13:54,True,3G,Germany,Munich Metropolitan,0.648437005166187,0.42205979390529225,0.5860156589821661,0.4827586206896552
UMTS,262,7,O2,1297,18307,48.14816407123539,11.537066841165059,6656,-75,2025-09-28 22:26:09,True,3G,Germany,Munich City Center,0.49540068042861646,0.46908836970401563,0.6367986080904742,0.3448275862068966
GSM,262,1,Telekom,2015,32741,48.10372406540469,11.573338322859115,9796,-79,2025-04-23 07:40:08,True,2G,Germany,Munich City Center,0.34679604042768986,0.5424207565831125,0.9782514136581122,0.20689655172413793
LTE,262,1,Telekom,1753,32903,48.044559733564235,11.453440276674467,5771,-71,2024-11-09 07:45:58,True,4G,Germany,Bavaria Region,0.1489541619288254,0.30001516689634716,0.5405611135276207,0.4827586206896552
UMTS,262,1,Telekom,2615,49965,48.10290800077486,11.47777523419299,8094,-85,2025-06-20 12:14:36,True,3G,Germany,Munich Metropolitan,0.34406717061170733,0.34921471530429443,0.7931709438886473,0.0
UMTS,262,7,O2,2429,38415,48.1782154886026,11.617910240939807,9355,-81,2025-04-02 00:34:16,True,3G,Germany,Munich Metropolitan,0.5958907675898308,0.6325346694418837,0.9302957807742497,0.13793103448275862
UMTS,262,7,O2,1432,21310,48.18810797598865,11.777712225172724,2163,-77,2025-06-25 12:00:24,True,3G,Germany,Bavaria Region,0.6289706355879942,0.9556166165942085,0.1482166159199652,0.27586206896551724
UMTS,262,2,Vodafone,4025,23848,48.259701016688126,11.635673455926366,9585,-81,2025-02-20 01:17:53,True,3G,Germany,Munich Metropolitan,0.8683733503456815,0.6684477033950667,0.9553066550674206,0.13793103448275862
GSM,262,2,Vodafone,4911,44762,48.07378655304399,11.411633673528813,7857,-74,2024-10-29 01:11:35,True,2G,Germany,Bavaria Region,0.2466868445865818,0.21549206905774085,0.7673988690735102,0.3793103448275862
LTE,262,7,O2,1110,32215,48.033303629948755,11.335410425844426,2456,-57,2025-02-14 20:15:53,True,4G,Germany,Bavaria Region,0.11131444531933808,0.06138662788717325,0.1800782949108308,0.9655172413793104
LTE,262,1,Telekom,1866,30527,48.12826547921175,11.329428190402629,7907,-71,2025-07-19 20:24:28,True,4G,Germany,Bavaria Region,0.4288610153470231,0.049291957823237136,0.7728360156589822,0.4827586206896552
NR,262,1,Telekom,2660,26252,48.17843358637798,11.6655838249143,3553,-84,2024-12-21 08:07:21,True,5G,Germany,Munich Metropolitan,0.5966200731060791,0.728919419682278,0.2993692909960853,0.034482758620689655
UMTS,262,1,Telekom,4298,24222,48.075403978104035,11.65270393113829,9854,-73,2025-01-18 18:47:56,True,3G,Germany,Munich Metropolitan,0.2520954142814744,0.7028793102290495,0.9845585036972597,0.41379310344827586
LTE,262,7,O2,1702,27858,48.0894301406665,11.317097246593924,5513,-56,2025-05-04 17:45:32,True,4G,Germany,Bavaria Region,0.29899803724984897,0.024361695817632395,0.5125054371465855,1.0
NR,262,1,Telekom,1707,49927,48.175418549218065,11.381410694155967,7766,-68,2025-02-01 14:23:41,True,5G,Germany,Bavaria Region,0.5865379747048091,0.15438832825379967,0.7575032622879513,0.5862068965517241
UMTS,262,2,Vodafone,3268,33135,48.03416122497504,11.62620154859504,5930,-73,2025-08-24 00:38:28,True,3G,Germany,Munich Metropolitan,0.11418219022092023,0.6492977392782828,0.5578512396694215,0.41379310344827586
LTE,262,2,Vodafone,2109,15601,48.27585692026814,11.799665023209663,9605,-62,2024-10-26 18:11:01,True,4G,Germany,Bavaria Region,0.922397695989197,1.0,0.9574815137016094,0.7931034482758621
NR,262,1,Telekom,1691,17424,48.25320865655748,11.479973750041982,3986,-83,2025-06-17 04:27:57,True,5G,Germany,Bavaria Region,0.8466632982892957,0.35365959616573767,0.3464549804262723,0.06896551724137931
LTE,262,1,Telekom,4426,28077,48.158463506728275,11.450421955412029,9085,-78,2025-06-24 02:02:27,True,4G,Germany,Munich Metropolitan,0.5298413578097881,0.29391283271519975,0.9009351892127012,0.2413793103448276
GSM,262,1,Telekom,2013,34584,48.07379150690004,11.783331848988905,8763,-72,2025-04-01 12:00:09,True,2G,Germany,Bavaria Region,0.24670340997582976,0.9669781714178883,0.8659199652022619,0.4482758620689655
LTE,262,2,Vodafone,4284,46963,48.1565518504783,11.475932299074993,8687,-79,2024-11-26 15:42:32,True,4G,Germany,Munich Metropolitan,0.5234488971536165,0.3454887348713477,0.8576555023923444,0.20689655172413793
UMTS,262,7,O2,2232,37407,48.03684875221202,11.551750284011135,7092,-82,2025-10-04 09:45:27,True,3G,Germany,Munich Metropolitan,0.12316911562922296,0.4987748302844777,0.6842105263157895,0.10344827586206896
LTE,262,1,Telekom,4375,38680,48.09278414598092,11.724502536829007,6434,-73,2025-02-03 17:44:43,True,4G,Germany,Munich Metropolitan,0.31021362426415944,0.8480391681665357,0.6126576772509786,0.41379310344827586
GSM,262,1,Telekom,1778,38438,48.02050181983621,11.415461861597487,6514,-68,2025-06-18 11:09:44,True,2G,Germany,Bavaria Region,0.06850598146850168,0.22323176303732095,0.6213571117877338,0.5862068965517241
UMTS,262,2,Vodafone,3281,14818,48.15180658288046,11.696857226077888,7146,-85,2025-08-06 03:48:46,True,3G,Germany,Munich Metropolitan,0.5075810148276877,0.7921468657650569,0.6900826446280992,0.0
LTE,262,2,Vodafone,1662,24992,48.24281425043653,11.643798566172064,3163,-57,2025-07-17 05:36:55,True,4G,Germany,Munich Metropolitan,0.8119050449823092,0.6848747612417416,0.2569595476294041,0.9655172413793104
LTE,262,7,O2,4920,29005,48.05014786845991,11.762802904402152,6306,-77,2025-07-19 01:11:51,True,4G,Germany,Bavaria Region,0.16764054054029356,0.9254734840893316,0.5987385819921706,0.27586206896551724
LTE,262,1,Telekom,3346,16571,48.23111226680475,11.71071320307026,4275,-85,2025-03-22 00:20:18,True,4G,Germany,Bavaria Region,0.7727743330845133,0.8201603854211594,0.3778816876903001,0.0
UMTS,262,1,Telekom,2702,20284,48.23237932024254,11.472007746305943,4404,-83,2025-05-30 17:55:23,True,3G,Germany,Munich Metropolitan,0.7770112816731906,0.3375542141805499,0.39190952588081773,0.06896551724137931
LTE,262,1,Telekom,2910,39024,48.0709515843005,11.739691082521418,3947,-56,2025-04-19 11:44:18,True,4G,Germany,Bavaria Region,0.23720688386955402,0.8787468276506865,0.3422140060896042,1.0
LTE,262,2,Vodafone,2127,38415,48.05829311589077,11.723547995659462,4736,-62,2025-03-06 18:07:40,True,4G,Germany,Bavaria Region,0.19487774583663695,0.8461093109049129,0.42801217920835144,0.7931034482758621
UMTS,262,7,O2,1471,45846,48.092877674087354,11.66868159302586,9397,-64,2024-12-14 11:27:39,True,3G,Germany,Munich Metropolitan,0.3105263764865462,0.7351823766669083,0.934862983906046,0.7241379310344828
LTE,262,2,Vodafone,1716,44981,48.051661555418534,11.787334227159764,8283,-79,2024-12-31 16:32:39,True,4G,Germany,Bavaria Region,0.17270221641894667,0.9750700367278747,0.8137233579817312,0.20689655172413793
LTE,262,1,Telekom,1091,46257,48.179042455267115,11.52715936359344,5557,-75,2024-10-25 14:23:11,True,4G,Germany,Munich Metropolitan,0.5986560931377333,0.4490577852242833,0.5172901261418008,0.3448275862068966
LTE,262,7,O2,4768,26190,48.200146859891014,11.491321899510265,8834,-56,2025-03-27 13:22:28,True,4G,Germany,Munich Metropolitan,0.6692279212224552,0.37660287965741573,0.873640713353632,1.0
UMTS,262,7,O2,1556,23602,48.280524163859255,11.468794756660424,5704,-78,2025-03-28 05:09:34,True,3G,Germany,Bavaria Region,0.9380046708464121,0.3310583064117109,0.5332753371030883,0.2413793103448276
NR,262,7,O2,3681,43462,48.07540698309579,11.515018124607913,2942,-68,2025-03-21 10:53:25,True,5G,Germany,Munich Metropolitan,0.2521054627886579,0.42451106165814323,0.2329273597216181,0.5862068965517241
LTE,262,1,Telekom,4993,44739,48.14392530276807,11.539329636944927,5867,-84,2025-07-12 22:55:34,True,4G,Germany,Munich City Center,0.481226499972077,0.4736632094350572,0.5510004349717268,0.034482758620689655
UMTS,262,7,O2,2507,46176,48.176249779580864,11.575164252799194,4303,-60,2024-11-21 03:43:39,True,3G,Germany,Munich City Center,0.5893175577969477,0.5461123565543906,0.3809264897781644,0.8620689655172413
LTE,262,7,O2,2988,18919,48.24836767205172,11.308290557267188,8345,-62,2025-04-06 05:20:11,True,4G,Germany,Bavaria Region,0.8304753445237308,0.006556645715749045,0.8204654197477164,0.7931034482758621
LTE,262,1,Telekom,3133,11735,48.17251234535218,11.772794122244846,2275,-76,2025-05-10 23:54:52,True,4G,Germany,Bavaria Region,0.5768198081297593,0.9456733716597879,0.16039582427142235,0.3103448275862069
UMTS,262,7,O2,3625,13006,48.13248609112116,11.36998824757504,3983,-77,2025-09-30 06:44:35,True,3G,Germany,Bavaria Region,0.44297448139315604,0.131294833512018,0.346128751631144,0.27586206896551724
UMTS,262,1,Telekom,3314,26875,48.22421823017205,11.463091318290692,3898,-59,2025-05-14 23:20:28,True,3G,Germany,Munich Metropolitan,0.7497210995665281,0.3195272983156503,0.33688560243584165,0.896551724137931
LTE,262,1,Telekom,3311,18303,48.081607143158145,11.530436084667896,5685,-73,2025-08-21 09:50:05,True,4G,Germany,Munich Metropolitan,0.27283841582931695,0.45568254292107707,0.531209221400609,0.41379310344827586
LTE,262,2,Vodafone,3111,28217,48.28943651645869,11.50620270007483,8595,-60,2024-12-29 18:43:49,True,4G,Germany,Bavaria Region,0.9678070285384056,0.40668835102789525,0.8476511526750761,0.8620689655172413
NR,262,1,Telekom,2647,42314,48.19836041788781,11.320725079037821,7983,-77,2025-07-14 19:45:07,True,5G,Germany,Bavaria Region,0.6632541692886774,0.031696317947281165,0.7811004784688995,0.27586206896551724
LTE,262,2,Vodafone,4699,43555,48.070840214064035,11.3757340061693,6425,-73,2025-08-29 03:26:48,True,4G,Germany,Bavaria Region,0.2368344686642062,0.14291140312729,0.6116789908655937,0.41379310344827586
UMTS,262,2,Vodafone,3393,21896,48.14199415804473,11.67176071401567,7205,-76,2025-05-11 23:17:50,True,3G,Germany,Munich Metropolitan,0.47476887106234295,0.7414076335664432,0.6964984775989561,0.3103448275862069
NR,262,1,Telekom,2460,12040,48.23714518125155,11.571733043060854,7710,-73,2025-10-08 10:26:54,True,5G,Germany,Munich Metropolitan,0.792948027096577,0.539175259191851,0.7514136581122227,0.41379310344827586
LTE,262,7,O2,2500,48962,48.1352211866133,11.387305784590007,7928,-67,2025-08-29 19:45:45,True,4G,Germany,Bavaria Region,0.4521204721143607,0.1663068116519315,0.7751196172248804,0.6206896551724138
LTE,262,7,O2,4408,12986,48.12044863475865,11.798083204345659,5343,-58,2025-09-25 22:12:08,True,4G,Germany,Bavaria Region,0.4027219693639763,0.9968019350881163,0.49401913875598086,0.9310344827586207
UMTS,262,7,O2,4569,31559,48.04733159728343,11.485365765540276,7128,-62,2025-09-11 21:15:22,True,3G,Germany,Munich Metropolitan,0.1582231033347306,0.36456098061741915,0.6881252718573293,0.7931034482758621
LTE,262,7,O2,2512,30581,48.289610374504825,11.672314847740974,8039,-67,2024-11-26 17:08:08,True,4G,Germany,Bavaria Region,0.9683883991272204,0.7425279613509407,0.7871900826446281,0.6206896551724138
UMTS,262,7,O2,4235,20882,48.215029446743756,11.798631491057034,6699,-82,2025-02-26 06:35:55,True,3G,Germany,Bavaria Region,0.718994374223378,0.9979104415885771,0.64147455415398,0.10344827586206896
UMTS,262,7,O2,3842,10116,48.0693700766034,11.746178514581729,4462,-56,2024-12-20 16:21:42,True,3G,Germany,Bavaria Region,0.23191841962222406,0.8918628862035561,0.3982166159199652,1.0
UMTS,262,2,Vodafone,4646,47467,48.24106897267666,11.317026078503867,4995,-57,2025-07-28 18:34:49,True,3G,Germany,Bavaria Region,0.8060689437406563,0.024217810713693996,0.45617659852109615,0.9655172413793104
GSM,262,7,O2,1322,32019,48.23314365873147,11.376136417471681,2224,-65,2024-12-14 17:21:36,True,2G,Germany,Bavaria Region,0.779567182462643,0.14372498393327107,0.15484993475424097,0.6896551724137931
UMTS,262,7,O2,1866,24066,48.02811614759012,11.548151151879884,5205,-59,2025-06-09 05:12:40,True,3G,Germany,Munich Metropolitan,0.09396782409356638,0.4914982334223994,0.4790126141800783,0.896551724137931
UMTS,262,1,Telekom,1513,21132,48.064666700985114,11.590222591117096,7616,-70,2025-10-02 09:08:57,True,3G,Germany,Munich Metropolitan,0.21619062149350754,0.5765567674168681,0.7411918225315355,0.5172413793103449
LTE,262,1,Telekom,2883,21663,48.17543742508184,11.653681000602429,3086,-84,2025-07-19 04:27:37,True,4G,Germany,Munich Metropolitan,0.5866010944296676,0.7048547143924718,0.24858634188777728,0.034482758620689655
NR,262,2,Vodafone,1681,37567,48.259482920532584,11.565195612353316,8013,-84,2025-09-23 11:26:53,True,5G,Germany,Munich Metropolitan,0.8676440502460495,0.525958115158855,0.7843627664201827,0.034482758620689655
LTE,262,2,Vodafone,3287,10506,48.16352421413726,11.345593039100512,4588,-75,2025-02-16 19:36:59,True,4G,Germany,Bavaria Region,0.5467640514189541,0.08197347187204139,0.4119182253153545,0.3448275862068966
LTE,262,1,Telekom,2210,15699,48.2219676921463,11.517485305145346,7814,-65,2025-01-17 02:31:52,True,4G,Germany,Munich Metropolitan,0.7421954391424761,0.42949911919595474,0.7627229230100043,0.6896551724137931
LTE,262,1,Telekom,3090,39101,48.09358505548555,11.616758864205272,9845,-81,2025-01-07 17:49:55,True,4G,Germany,Munich Metropolitan,0.3128918162756931,0.6302068570615483,0.9835798173118747,0.13793103448275862
LTE,262,1,Telekom,4433,32182,48.055346812618176,11.404308490614941,8795,-56,2025-02-24 23:39:21,True,4G,Germany,Bavaria Region,0.1850254893174682,0.20068227573495367,0.8693997390169639,1.0
LTE,262,7,O2,2888,16641,48.19048943908361,11.444694570731228,5747,-75,2025-03-22 18:59:17,True,4G,Germany,Munich Metropolitan,0.6369341013726451,0.28233341082224866,0.5379512831665941,0.3448275862068966
UMTS,262,1,Telekom,2228,46953,48.05461321574603,11.364634306426918,3463,-67,2025-06-20 20:17:15,True,3G,Germany,Bavaria Region,0.18257238659947558,0.12047042642234648,0.28958242714223575,0.6206896551724138
LTE,262,2,Vodafone,4154,18718,48.137928496719745,11.596543997402014,4907,-75,2025-04-20 00:44:52,True,4G,Germany,Munich City Center,0.46117355021861967,0.5893371609837941,0.4466072205306655,0.3448275862068966
NR,262,7,O2,4201,45084,48.28710201289103,11.450881610094486,5867,-74,2025-06-12 12:07:47,True,5G,Germany,Bavaria Region,0.9600005925182441,0.2948421461435574,0.5510004349717268,0.3793103448275862
GSM,262,7,O2,2278,42916,48.15228098632993,11.795602959972287,3137,-75,2025-04-19 00:29:37,True,2G,Germany,Bavaria Region,0.5091673907181796,0.991787465553154,0.25413223140495866,0.3448275862068966
LTE,262,1,Telekom,2288,29627,48.18976694104478,11.702629123588506,3675,-82,2025-07-30 13:31:06,True,4G,Germany,Munich Metropolitan,0.6345181124690619,0.8038162821083241,0.3126359286646368,0.10344827586206896
LTE,262,7,O2,1536,47233,48.09487086496182,11.638105360900193,9795,-80,2024-12-01 22:11:48,True,4G,Germany,Munich Metropolitan,0.31719148390083046,0.6733644420576371,0.9781426707264028,0.1724137931034483
NR,262,1,Telekom,2734,25325,48.00105517448517,11.572072408577931,8958,-64,2025-09-07 05:12:27,True,5G,Germany,Munich Metropolitan,0.0034775981998970795,0.5398613762796941,0.8871248368856024,0.7241379310344828
LTE,262,7,O2,1397,10331,48.21309402813758,11.510120491989078,5957,-71,2025-07-27 01:45:21,True,4G,Germany,Munich Metropolitan,0.7125224537128999,0.4146092028638011,0.5607872988255763,0.4827586206896552
LTE,262,7,O2,1972,15880,48.22605366731647,11.612141878270828,2774,-77,2025-04-18 01:15:52,True,4G,Germany,Munich Metropolitan,0.7558586882322501,0.6208723997152563,0.21465854719443236,0.27586206896551724
LTE,262,2,Vodafone,4678,30297,48.18920991194091,11.34093593518657,3532,-67,2025-01-06 08:06:22,True,4G,Germany,Bavaria Region,0.6326554414836768,0.07255790542692062,0.29708568943018704,0.6206896551724138
UMTS,262,7,O2,1791,32305,48.08158030428145,11.71615099086023,9309,-62,2025-03-26 18:23:26,True,3G,Germany,Munich Metropolitan,0.27274866828013494,0.8311543106581841,0.9252936059156155,0.7931034482758621
LTE,262,7,O2,4569,28401,48.01580121100185,11.367119349370313,4571,-79,2024-11-22 09:36:26,True,4G,Germany,Bavaria Region,0.05278743529466226,0.1254945975348834,0.410069595476294,0.20689655172413793
LTE,262,7,O2,3568,47559,48.24677689682669,11.616743544904095,8168,-73,2025-09-23 15:04:08,True,4G,Germany,Munich Metropolitan,0.8251558902343014,0.6301758850452933,0.8012179208351458,0.41379310344827586
LTE,262,1,Telekom,1861,20390,48.11741749725974,11.65136589254344,7953,-82,2025-06-22 08:10:35,True,4G,Germany,Munich Metropolitan,0.39258603242158185,0.7001741115629355,0.7778381905176164,0.10344827586206896
LTE,262,1,Telekom,2523,29844,48.074675670447505,11.747798389635296,9757,-64,2025-09-04 17:46:18,True,4G,Germany,Bavaria Region,0.24965999837444494,0.8951378917609787,0.9740104393214442,0.7241379310344828
GSM,262,1,Telekom,3262,47108,48.21302390964492,11.517918584503454,3723,-71,2025-09-11 09:20:27,True,2G,Germany,Munich Metropolitan,0.7122879817958697,0.4303751079350822,0.31785558938668984,0.4827586206896552
LTE,262,2,Vodafone,3907,28136,48.280302448921155,11.60990101218964,5009,-72,2025-04-27 01:43:06,True,4G,Germany,Munich Metropolitan,0.9372632697609883,0.6163418966661672,0.4576989995650283,0.4482758620689655
LTE,262,1,Telekom,2849,30442,48.09608956900497,11.560438555086916,8866,-66,2025-02-20 22:47:07,True,4G,Germany,Munich City Center,0.3212667550943015,0.5163404665938455,0.877120487168334,0.6551724137931034
UMTS,262,7,O2,1091,13049,48.205917483316625,11.643297840946072,6225,-62,2024-10-23 03:51:33,True,3G,Germany,Munich Metropolitan,0.6885245302285572,0.6838624128545905,0.5899304045237059,0.7931034482758621
NR,262,1,Telekom,3046,16051,48.26132126485819,11.609399831710117,4571,-56,2025-01-14 05:10:27,True,5G,Germany,Munich Metropolitan,0.8737913603464375,0.6153286278636789,0.410069595476294,1.0
UMTS,262,7,O2,4717,13371,48.26077182713929,11.574688931720852,5680,-76,2025-03-01 19:11:34,True,3G,Germany,Munich Metropolitan,0.8719540744844269,0.5451513693660867,0.5306655067420618,0.3103448275862069
LTE,262,7,O2,4580,47937,48.110804445328306,11.761066053837654,8991,-61,2025-03-29 16:34:18,True,4G,Germany,Bavaria Region,0.3704723944233871,0.9219619816196704,0.8907133536320139,0.8275862068965517
